pccode;pccode2010;pcname;province;province_id;districtid;nvoters;totalps_av;frnum_v600;frnum_p95;frnum_ecc;frnum_disq;frnum_comb;frnum_own;total_karzai;total_abd;total_others;total_v600;total_p95;total_ecc;total_disq;total_comb;total_own;totalv_pc;totalps;female;kuchi;femaleps;kuchips;response;herfind;pc_categ;iec_province;iec_district;iec_pcname;iec_mgrsgrid;iec_secure;iec_access;syn_mgrsgrid;syn_latitude;syn_longitude;geoimpute;lat;lon;cov;dist;segment50;dist50;segment100;dist100;conflict;elevation;slope;pc_vill_dist;vill_id;center;center_code;population;language;lang_code;region;region2;dist_prim_rd;dist_sec_rd;dist_tr_rd;dist_health_b;dist_health_d;dist_river_p;dist_river_sec;dist_river_s;lang_code2;access;center2;share_600;share_95;share_ecc;share_disq;share_comb;share_own;vote_600;vote_95;vote_ecc;vote_disq;vote_comb;vote_own;vote_comb_ind;ind_seg50;ind_seg100;prov_34_na;dist_34_na;distid;roshan_only;cov_all;dist_all;roshan_win_20km;roshan_win_10km;roshan_win_15km;roshan_win_5km;cov_pc;dist2;dist3;dist4;lat2;lon2;lat3;lon3;lat4;lon4;distance;measurement_error;_dist
101228;101228;wazir akbarkhan,ahmad mujtabaa masque;Kabul;1;101;1400;3;0;0;0;0;0;0;148;152;42;0;0;0;0;0;0;342;3;1;0;.33333334;0;.24428572;.38882053;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (10);wazir akbarkhan,ahmad mujtabaa masque;42SWD0656817610;Secure;Road;42SWD0656817610;34.500095;69.071541;Original;34.500095;69.071541;1;22.546158;737;25346.115;331;33718.891;0;1850;1.4874581;97.45472;KBL-019;NA;0;0;Dari;1;RC-Central;East;2290.2542;3050.032;137.01816;1901.1353;1954.8083;26080.68;1404.3368;13837.7;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Kabul;Kabul;101;0;1;23315.270083;0;0;0;0;1;508.32922;11460.871;258398.61;1190.2566;4770.8779;41063.965;329531.88;1416710.8;22761274;22.546158;.9599126;23.506071
101074;101074;Niswan Wahdat.;Kabul;1;101;6700;12;0;0;0;0;0;0;1732;450;698;0;0;0;0;0;0;2880;12;4;0;.33333334;0;.42985076;.40451118;Other;Kabul;PROVINCIAL CENTER (KABUL) Nahia (5);Niswan Wahdat.;42SWD0744821063;Secure;Road;42SWD0744821063;34.531227;69.081161;Original;34.531227;69.081161;1;23.811064;737;25139.094;402;33891.152;0;1852;2.0186665;284.99503;KBL-100;NA;0;0;Dari;1;RC-Central;East;216.02994;115.50124;247.40561;5058.9312;3952.6311;23075.053;399.91483;10776.264;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Kabul;Kabul;101;0;1;24931.500486;0;0;0;0;1;566.96674;13500.082;321451.31;1192.4056;4772.207;41175.23;329669.59;1421831.3;22773958;23.811064;.60541046;24.416473
101044;101044;karti mamorin,karti mamori masque;Kabul;1;101;3400;6;0;0;0;0;0;0;383;265;166;0;0;0;0;0;0;814;6;2;0;.33333334;0;.23941177;.34005648;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (3);karti mamorin,karti mamori masque;42SWD1128220981;Secure;Road;42SWD1128220981;34.530453;69.12294;Original;34.530453;69.12294;1;20.858089;691;26219.494;331;33354.422;0;1831;4.2768846;773.328;KBL-002;NA;0;0;Dari;1;RC-Central;East;149.9117;491.28864;651.20679;3659.2844;2708.8374;24718.703;972.97247;12730.058;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;22337.213312;0;0;0;0;1;435.05991;9074.5186;189277.11;1192.3522;4777.981;41172.461;330268.09;1421703.6;22829100;20.858089;-.65211588;20.205973
101188;101188;airport road,first blak metrology department;Kabul;1;101;3800;8;0;0;0;0;0;0;512;529;169;0;0;0;0;0;0;1210;8;2;0;.25;0;.31842107;.37588692;Other;Kabul;PROVINCIAL CENTER (KABUL) Nahia (9);airport road,first blak metrology department;42SWD1693524184;Secure;Not accessible;42SWD1693524184;34.559261;69.184601;Original;34.559261;69.184601;1;19.992931;691;25670.375;386;27880.871;0;1789;.91728294;239.07254;KBL-069;NA;0;0;Dari;1;RC-Central;East;1938.0015;907.81348;36.080757;3731.7664;3731.7664;25378.064;1598.2352;15053.984;Dari;Limited;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Kabul;Kabul;101;0;1;22322.597296;0;0;0;0;1;399.71732;7991.5205;159773.92;1194.3425;4786.5088;41275.598;331152.72;1426454.1;22910668;19.992931;.78830451;20.781237
101131;101131;family haaye rishkhor,family haaye rishkhor high school;Kabul;1;101;5000;9;0;0;0;0;0;0;417;496;235;0;0;0;0;0;0;1148;9;3;0;.33333334;0;.2296;.32907099;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (7);family haaye rishkhor,family haaye rishkhor high school;42SWD1256610102;Secure;Road;42SWD1256610102;34.432331;69.136772;Original;34.432331;69.136772;1;13.579638;691;18299.09;331;24153.689;0;1863;3.2811437;811.61969;CHB-083;NA;0;0;Pashto;2;RC-Central;East;3656.9075;7642.7847;40.443169;4142.5073;3355.582;35154.18;351.52234;22869.92;Pashto;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;14149.001498;0;0;0;0;1;184.40659;2504.1748;34005.789;1185.5854;4779.8931;40822.469;330466.41;1405612.8;22847380;13.579638;-2.0792539;11.500384
101196;101196;char qala,khwaja parsaa wali masque;Kabul;1;101;1000;2;0;0;0;0;0;0;580;138;179;0;0;0;0;0;0;897;2;1;0;.5;0;.89700001;.47022718;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (10);char qala,khwaja parsaa wali masque;42SWD1531521973;Secure;Road;42SWD1531521973;34.539349;69.166901;Original;34.539349;69.166901;1;18.974226;691;24576.85;386;30277.572;0;1795;.28202498;801.42548;KBL-097;NA;0;0;Dari;1;RC-Central;East;1339.01;2915.8955;30.69812;1016.4067;1016.4067;26034.508;2752.2192;14869.033;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Kabul;Kabul;101;0;1;20989.464988;0;0;0;0;1;360.02124;6831.1245;129615.3;1192.9666;4784.0601;41204.289;330898.63;1423169.4;22887232;18.974226;.43538544;19.409611
101042;101042;mirwais maidan,sang kashan masque;Kabul;1;101;1000;2;0;0;0;0;0;0;84;131;133;0;0;0;0;0;0;348;2;1;0;.5;0;.34799999;.24413727;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (3);mirwais maidan,sang kashan masque;42SWD1126619767;Secure;Road;42SWD1126619767;34.519505;69.122749;Original;34.519505;69.122749;1;20.044212;691;25329.018;331;32360.734;0;1822;1.7285037;44.146877;KBL-006;NA;0;0;Dari;1;RC-Central;East;447.99127;953.19489;28.183981;3896.0493;2176.4475;25795.555;1514.8793;13713.959;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;21398.617365;0;0;0;0;1;401.77045;8053.1724;161419.5;1191.5962;4777.9546;41133.309;330265.34;1419901.5;22828848;20.044212;.80393261;20.848145
101245;101245;qala najaara,imam zaman jami masque;Kabul;1;101;3800;7;0;0;0;0;0;0;326;553;166;0;0;0;0;0;0;1045;7;2;0;.2857143;0;.27500001;.38510022;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (11);qala najaara,imam zaman jami masque;42SWD0660918768;Secure;Road;42SWD0660918768;34.510536;69.071999;Original;34.510536;69.071999;1;23.193783;737;24984.373;331;34531.754;0;1850;1.5507144;490.2449;KBL-098;NA;0;0;Dari;1;RC-Central;East;1125.6493;1951.3168;210.44583;2695.8564;2413.2893;24973.496;385.80997;12709.827;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Kabul;Kabul;101;0;1;24005.291309;0;0;0;0;1;537.95154;12477.132;289391.88;1190.9771;4770.9409;41101.258;329538.44;1418426.5;22761878;23.193783;1.9533952;25.147179
101493;101493;Mackroryan 4 mosque;Kabul;1;101;1800;4;0;0;0;0;0;0;453;293;228;0;0;0;0;0;0;974;4;1;0;.25;0;.54111111;.32407686;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (9);Mackroryan 4 mosque;42SWD1602723121;Secure;Road;42SWD1602723121;34.54969;69.174683;Original;34.54969;69.174683;1;19.520681;691;25168.748;386;29150.869;0;1793;.62580687;596.12518;KBL-086;NA;0;0;Dari;1;RC-Central;East;2136.042;2315.1655;576.91815;2344.5737;2344.5737;25584.373;2457.2773;14797.774;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Kabul;Kabul;101;0;1;21692.102901;0;0;0;0;1;381.05701;7438.4922;145204.44;1193.6812;4785.1367;41241.313;331010.31;1424874.5;22897534;19.520681;-1.2994204;18.22126
101231;101231;golaye cinema,khair khana cinema;Kabul;1;101;2000;4;0;0;0;0;0;0;217;533;93;0;0;0;0;0;0;843;4;2;0;.5;0;.4215;.46911621;Other;Kabul;PROVINCIAL CENTER (KABUL) Nahia (11);golaye cinema,khair khana cinema;42SWD0634816817;Secure;Road;42SWD0634816817;34.492943;69.069145;Original;34.492943;69.069145;1;22.266048;737;25471.021;331;33292.77;0;1870;1.6998867;903.3902;KBL-019;NA;0;0;Dari;1;RC-Central;East;3110.9419;3462.1775;605.27124;1479.6263;2167.7974;26795.912;1487.012;14579.071;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Kabul;Kabul;101;0;1;22999.647275;0;0;0;0;1;495.77692;11038.993;245794.75;1189.7631;4770.5469;41038.43;329497.59;1415536.3;22758116;22.266048;-.12833437;22.137714
101119;101119;markaz nahia 6th,markaz nahia 6th,;Kabul;1;101;2000;4;0;0;0;0;0;0;229;80;143;0;0;0;0;0;0;452;4;1;0;.25;0;.226;.33810401;Other;Kabul;PROVINCIAL CENTER (KABUL) Nahia (6);markaz nahia 6th,markaz nahia 6th,;42SWD1254317894;Secure;Road;42SWD1254317894;34.502602;69.136635;Original;34.502602;69.136635;1;17.85528;691;23093.068;331;30097.168;0;1813;.50713569;1313.2443;KBL-004;NA;0;0;Dari;1;RC-Central;East;762.07635;82.347298;106.3708;3945.0198;1313.9835;28039.467;192.3938;15977.546;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;19145.670941;0;0;0;0;1;318.81104;5692.46;101640.47;1190.4296;4779.8745;41072.914;330464.44;1417122.5;22847198;17.85528;.43242517;18.287704
101012;101012;sar gardana,sargardana masque;Kabul;1;101;600;2;0;0;0;0;0;0;79;176;19;0;0;0;0;0;0;274;2;1;0;.5;0;.45666668;.49733603;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (1);sar gardana,sargardana masque;42SWD1720318165;Secure;Road;42SWD1720318165;34.504974;69.187401;Original;34.504974;69.187401;1;14.764231;691;20330.92;331;27874.227;0;1822;5.2834687;1444.1261;KBL-066;NA;0;0;Dari;1;RC-Central;East;682.40955;1423.2985;61.876991;3603.0303;3675.187;30254.328;731.29169;18816.094;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;16711.531717;0;0;0;0;1;217.98251;3218.344;47516.375;1190.5933;4786.8965;41081.391;331192.94;1417512.3;22914378;14.764231;-2.3337057;12.430525
101221;101221;raod 5qala fatehullah,masood saad sacand schol;Kabul;1;101;2700;5;0;0;0;0;0;0;282;65;35;0;0;0;0;0;0;382;5;2;0;.40000001;0;.14148147;.5780406;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (10);raod 5qala fatehullah,masood saad sacand schol;42SWD0641818133;Secure;Road;42SWD0641818133;34.50481;69.069916;Original;34.50481;69.069916;1;22.971197;737;25017.23;331;34200.516;0;1867;1.5282913;513.44348;KBL-012;NA;0;0;Dari;1;RC-Central;East;1792.7023;2503.2561;225.06404;2089.9971;2249.7654;25533.07;994.30542;13290.862;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Kabul;Kabul;101;0;1;23755.32356;0;0;0;0;1;527.6759;12121.347;278441.84;1190.5819;4770.6533;41080.805;329508.63;1417485.4;22759132;22.971197;-.76453781;22.206659
101021;101021;joy shir ,ansaary high school;Kabul;1;101;4300;8;0;0;0;0;0;0;161;216;86;0;0;0;0;0;0;463;8;2;0;.25;0;.10767442;.35152942;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (2);joy shir ,ansaary high school;42SWD1559419334;Moderate security;Road;42SWD1559419334;34.515545;69.169891;Original;34.515545;69.169891;1;16.709902;691;22237.652;331;29691.656;0;1818;5.5179477;1263.7053;KBL-116;Provincial;2;2536300;Dari;1;RC-Central;East;465.90741;2165.7976;69.964897;1816.243;1816.243;28353.275;1809.04;16823.676;Dari;Road;Distr/Prov capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;18544.119385;0;0;0;0;1;279.22083;4665.7524;77964.266;1191.3229;4784.4736;41119.156;330941.53;1419250.1;22891190;16.709902;1.0160784;17.725981
101144;101144;private house;Kabul;1;101;2100;4;0;0;0;0;0;0;458;263;313;0;0;0;0;0;0;1034;4;2;0;.5;0;.49238095;.30633891;Other;Kabul;PROVINCIAL CENTER (KABUL) Nahia (7);private house;42SWD1480413401;Secure;Road;42SWD1480413401;34.462051;69.161186;Original;34.462051;69.161186;1;13.398405;691;18351.482;331;25132.191;0;1888;11.041674;479.80774;KBL-016;NA;0;0;Dari;1;RC-Central;East;1220.9918;4284.5581;864.14575;4121.3188;4156.0649;33074.734;767.46967;20981.137;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;14310.280242;0;0;0;0;1;179.51726;2405.2449;32226.445;1187.6329;4783.2695;40928.27;330816.59;1410472.1;22879668;13.398405;.18720382;13.585608
101136;101136;Chenee Sazi factory, Breshna Kot, Wasel Abad village;Kabul;1;101;1500;3;0;0;0;0;0;0;446;257;147;0;0;0;0;0;0;850;3;1;0;.33333334;0;.56666666;.3742865;Other;Kabul;PROVINCIAL CENTER (KABUL) Nahia (7);Chenee Sazi factory, Breshna Kot, Wasel Abad village;42SWD1491916098;Secure;Road;42SWD1491916098;34.48637;69.162483;Original;34.48637;69.162483;1;14.890644;691;20164.469;331;27279.477;0;1822;9.2198277;618.92603;KBL-108;NA;0;0;Dari;1;RC-Central;East;703.24158;1760.3007;806.0293;4799.5488;2766.5986;30746.592;1095.2582;18812.076;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;16257.099645;0;0;0;0;1;221.73128;3301.7217;49164.762;1189.3097;4783.4492;41014.977;330835.22;1414457.6;22881386;14.890644;-.31458661;14.576057
101080;101080;qala wahid,muhammadi paghmani haa masque;Kabul;1;101;1500;3;0;0;0;0;0;0;466;328;168;0;0;0;0;0;0;962;3;1;0;.33333334;0;.64133334;.36033297;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (5);qala wahid,muhammadi paghmani haa masque;42SWD1016518939;Secure;Road;42SWD1016518939;34.512051;69.110741;Original;34.512051;69.110741;1;20.371019;691;25521.932;331;32357.998;0;1821;.51503545;918.05103;KBL-034;NA;0;0;Dari;1;RC-Central;East;201.39969;1092.1084;199.2592;5173.1196;2382.0073;26066.643;160.50087;13847.106;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;21520.502601;0;0;0;0;1;414.97842;8453.5332;172207.09;1191.0817;4776.2944;41106.668;330093.25;1418675.5;22812988;20.371019;.46775344;20.838774
101120;101120;karti 3 ,abdulghani mustaghni high school;Kabul;1;101;6800;12;0;0;0;0;0;0;568;209;330;0;0;0;0;0;0;1107;12;4;0;.33333334;0;.16279411;.35373229;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (6);karti 3 ,abdulghani mustaghni high school;42SWD1269717610;Secure;Road;42SWD1269717610;34.500038;69.138306;Original;34.500038;69.138306;1;17.562204;691;22787.758;331;29781.131;0;1808;.39884356;1090.6105;KBL-082;NA;0;0;Dari;1;RC-Central;East;539.86548;389.61011;14.227303;4092.7944;1100.444;28358.877;112.64772;16294.667;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;18835.197403;0;0;0;0;1;308.43103;5416.7285;95129.695;1190.2527;4780.1055;41063.762;330488.38;1416701.4;22849406;17.562204;.80983782;18.372042
101135;101135;9 borja chahlsiton,chahal siton high school;Kabul;1;101;4200;7;0;0;0;0;0;0;691;420;286;0;0;0;0;0;0;1397;7;3;0;.42857143;0;.33261904;.34632909;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (7);9 borja chahlsiton,chahal siton high school;42SWD1374513535;Secure;Road;42SWD1374513535;34.463272;69.149658;Original;34.463272;69.149658;1;14.342345;691;19251.553;331;25894.924;0;1831;3.6799545;596.42816;KBL-016;NA;0;0;Dari;1;RC-Central;East;699.07245;4078.1506;31.948496;3048.2886;3462.8262;32478.17;216.31062;20314.68;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;15178.415893;0;0;0;0;1;205.70287;2950.2615;42313.668;1187.7172;4781.6753;40932.617;330651.22;1410672;22864418;14.342345;-.57657868;13.765766
101246;101246;first raod khai khana,aazad khan high school;Kabul;1;101;4300;8;0;0;0;0;0;0;250;608;136;0;0;0;0;0;0;994;8;3;0;.375;0;.23116279;.4430041;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (11);first raod khai khana,aazad khan high school;42SWD0759418024;Secure;Road;42SWD0759418024;34.503822;69.082726;Original;34.503822;69.082726;1;21.96303;737;26156.545;331;33319.363;0;1841;.9646948;536.1911;KBL-107;NA;0;0;Dari;1;RC-Central;East;1765.0826;2167.9214;354.31982;3010.5496;1183.7281;25985.135;801.77545;13693.087;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Kabul;Kabul;101;0;1;22775.602523;0;0;0;0;1;482.37469;10594.409;232685.33;1190.5138;4772.4229;41077.273;329692;1417323;22776020;21.96303;-1.3777484;20.585281
101125;101125;chahalsitoon raod,khoshalkhan high school;Kabul;1;101;4900;1;0;0;0;0;0;0;113;46;58;0;0;0;0;0;0;217;9;2;0;.22222222;0;.044285715;.34290385;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (7);chahalsitoon raod,khoshalkhan high school;42SWD1443017598;Secure;Road;42SWD1443017598;34.499905;69.157181;Original;34.499905;69.157181;1;16.231348;691;21585.475;331;28781.068;0;1925;9.6657629;771.30609;KBL-082;NA;0;0;Dari;1;RC-Central;East;46.611023;416.02109;415.8396;3484.1982;1987.9661;29225.324;601.61237;17348.908;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;17723.148196;0;0;0;0;1;263.45667;4276.2568;69409.414;1190.2434;4782.7158;41063.285;330759.13;1416679.4;22874370;16.231348;.042232014;16.273581
101123;101123;qala wazir,madrasa rasaalat;Kabul;1;101;3800;7;2;0;0;0;0;0;1993;139;1225;1378;0;0;0;0;0;3357;7;2;0;.2857143;0;.88342106;.47609726;Other;Kabul;PROVINCIAL CENTER (KABUL) Nahia (6);qala wazir,madrasa rasaalat;42SWD1215517546;Secure;Road;42SWD1215517546;34.499466;69.132401;Original;34.499466;69.132401;1;17.93598;691;23115.377;331;30039.018;0;1813;.50713569;914.3504;KBL-004;NA;0;0;Dari;1;RC-Central;East;972.12909;351.1817;17.940203;4022.7847;915.00079;28178.389;89.106102;16060.801;Dari;Road;No capital;.2857143;0;0;0;0;0;.41048557;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;19137.302434;0;0;0;0;1;321.69937;5769.9937;103490.48;1190.2131;4779.2886;41061.719;330403.72;1416607.4;22841602;17.93598;1.1632676;19.099247
101512;101512;pulcharkhey Haji baz mohammad mosque;Kabul;1;101;2200;7;3;6;3;0;3;0;3311;84;47;1791;3330;1791;0;1791;0;3442;12;0;5;0;.41666666;1.5645455;.92596757;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (9);pulcharkhey Haji baz mohammad mosque;42SWD1500623407;Secure;Road and air;42SWD1500623407;34.552284;69.163559;Original;34.552284;69.163559;1;20.310347;691;25934.924;386;29958.107;0;1792;.5023362;562.89301;KBL-015;NA;0;0;Dari;1;RC-Central;East;2601.7913;1927.2563;32.653915;2367.8811;2367.8811;24727.16;1574.9762;13796.429;Dari;Road;No capital;.25;.5;.25;0;.25;0;.52033699;.96746075;.52033699;0;.52033699;0;1;1;0;Kabul;Kabul;101;0;1;22388.205158;0;0;0;0;1;412.51019;8378.2246;170164.64;1193.8604;4783.5977;41250.602;330850.66;1425302.5;22882808;20.310347;.014696945;20.325043
101146;101146;qalacha,abdulhai habibi high school;Kabul;1;101;6800;12;0;0;0;0;0;0;569;211;226;0;0;0;0;0;0;1006;12;4;0;.33333334;0;.14794117;.38127494;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (8);qalacha,abdulhai habibi high school;42SWD1962116656;Secure;Road;42SWD1962116656;34.491325;69.213707;Original;34.491325;69.213707;1;12.134254;691;17770.152;331;25472.414;0;1793;.97964573;265.06009;KBL-091;NA;0;0;Pashto;2;RC-Central;East;290.42856;1949.3927;466.99124;932.90808;4240.1016;32889.797;1035.0175;21604.277;Pashto;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;14326.439627;0;0;0;0;1;147.24011;1786.6488;21679.65;1189.6515;4790.5371;41032.656;331570.84;1415270.8;22949246;12.134254;.00071114895;12.134965
101030;101030;tol abcakan,nayebsalar masque;Kabul;1;101;1000;2;0;0;0;0;0;0;114;592;44;0;0;0;0;0;0;750;2;1;0;.5;0;.75;.6469475;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (2);tol abcakan,nayebsalar masque;42SWD1483720474;Secure;Road;42SWD1483720474;34.525837;69.161667;Original;34.525837;69.161667;1;18.062883;691;23596.762;331;31047.041;0;1910;8.1835852;1623.6703;KBL-097;NA;0;0;Dari;1;RC-Central;East;215.57651;2423.47;54.789223;573.31897;573.31897;26993.346;2382.6794;15494.421;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;19901.958754;0;0;0;0;1;326.26776;5893.3364;106450.65;1192.0334;4783.3359;41155.953;330823.5;1420943.6;22880304;18.062883;-.68863106;17.374252
101008;101008;eid gah,eid gah masque;Kabul;1;101;4800;8;0;0;0;0;0;0;461;269;162;0;0;0;0;0;0;892;8;2;0;.25;0;.18583333;.36685586;Mosque;Kabul;PROVINCIAL CENTER (KABUL) Nahia (1);eid gah,eid gah masque;42SWD1746519588;Secure;Road;42SWD1746519588;34.517803;69.190285;Original;34.517803;69.190285;1;15.779924;691;21404.301;331;29051.092;0;1797;.3775216;1021.5306;KBL-116;Provincial;2;2536300;Dari;1;RC-Central;East;74.751862;1129.8347;109.291;2742.6526;2912.053;29241.764;54.996159;18047.992;Dari;Road;Distr/Prov capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;17889.272234;0;0;0;0;1;249.00601;3929.2961;62003.996;1191.4788;4787.2954;41127.23;331234.34;1419621.6;22918198;15.779924;.69539088;16.475315
101054;101054;karti parwan,rabya high school;Kabul;1;101;5700;10;0;0;0;0;0;0;662;766;194;0;0;0;0;0;0;1622;10;4;0;.40000001;0;.2845614;.39344573;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (4);karti parwan,rabya high school;42SWD1304222359;Secure;Road;42SWD1304222359;34.542858;69.142136;Original;34.542858;69.142136;1;20.653221;691;26171.975;386;32175.154;0;1794;5.1781092;593.60992;KBL-010;NA;0;0;Dari;1;RC-Central;East;1052.7136;808.03522;81.322716;2302.1621;2302.1621;24436.672;1099.575;12903.464;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Kabul;Kabul;101;0;1;22442.340892;0;0;0;0;1;426.55554;8809.7461;181949.63;1193.2091;4780.6348;41216.852;330543.31;1423747.9;22854470;20.653221;-.047554202;20.605667
101092;101092;AbuZar Ghafari High School located in Qambar Square;Kabul;1;101;1500;3;0;0;0;0;0;0;388;113;175;0;0;0;0;0;0;676;3;1;0;.33333334;0;.45066667;.37693444;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (5);AbuZar Ghafari High School located in Qambar Square;42SWD0764121519;Secure;Road;42SWD0764121519;34.535339;69.083267;Original;34.535339;69.083267;1;23.938162;737;25217.408;402;33708.051;0;1852;2.0186665;354.77881;KBL-001;NA;0;0;Dari;1;RC-Central;East;660.51147;242.12796;540.45667;5531.9858;4339.8604;22728.131;131.08563;10437.32;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Kabul;Kabul;101;0;1;25117.538692;0;0;0;0;1;573.03558;13717.419;328369.78;1192.6897;4772.498;41189.941;329699.75;1422508.6;22776736;23.938162;.46003765;24.398199
101134;101134;qala afshar,ghzi abdullah high school;Kabul;1;101;3600;6;0;0;0;0;0;0;221;228;97;0;0;0;0;0;0;546;6;2;0;.33333334;0;.15166667;.34711322;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (7);qala afshar,ghzi abdullah high school;42SWD1216311513;Secure;Road;42SWD1216311513;34.445061;69.132401;Original;34.445061;69.132401;1;14.563358;691;19363.768;331;25439.855;0;1832;1.6417712;533.68555;KBL-071;NA;0;0;Pashto;2;RC-Central;East;2208.3323;6294.5386;140.1019;2705.5178;4015.9023;33684.918;886.19977;21404.975;Pashto;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;15217.050772;0;0;0;0;1;212.0914;3088.7632;44982.766;1186.4622;4779.2886;40867.762;330403.72;1407692.6;22841602;14.563358;.69421655;15.257575
101047;101047;karti char,rabeh balkhi high school;Kabul;1;101;4800;8;0;0;0;0;0;0;359;218;294;0;0;0;0;0;0;871;8;3;0;.375;0;.18145834;.29993236;School;Kabul;PROVINCIAL CENTER (KABUL) Nahia (3);karti char,rabeh balkhi high school;42SWD1344518570;Secure;Road;42SWD1344518570;34.508686;69.146469;Original;34.508686;69.146469;1;17.626022;691;22977.111;331;30144.283;0;1812;4.5516429;682.26068;KBL-026;NA;0;0;Dari;1;RC-Central;East;28.382389;158.04033;97.389801;2884.8242;706.16907;27879.262;628.68286;15963.888;Dari;Road;No capital;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Kabul;Kabul;101;0;1;19103.526755;0;0;0;0;1;310.67667;5475.9937;96519.992;1190.8494;4781.2344;41094.648;330605.47;1418122.4;22860200;17.626022;-.60364407;17.022379
